id,relative_path,filename,extension,size_bytes,sha256,width_px,height_px,camera_make,camera_model,exif_creation,file_birthtime,file_mtime,gps_latitude,gps_longitude,duplicate_hint_from_name,duplicate_group_id,duplicate_of,session_group_id,session_index,seconds_since_prev,img_number,artifact_group_id,item_title,item_type,subject,location_guess,notes
img_0011,raw/scans/img/IMG_0622.jpeg,IMG_0622.jpeg,.jpeg,2987000,ee1a78cfadce34ea24a68639d8d523abf3d794805b7d98b08e74e33751000708,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:25:21,2025-12-23 18:34:41,2025-12-23 18:40:01,,,False,D0105,,S0033,3,26.0,622,AG001,,map_or_diagram,"Chart: Total Public School Enrollments in New York State, 1845–1945 (alternate photo)",New York State (scope of chart),Same enrollment chart as img_0009 photographed on a tabletop; duplicate view.
img_0012,raw/scans/img/IMG_0623.jpeg,IMG_0623.jpeg,.jpeg,1730024,973b056a1d9b889f64f485cc8264dde56c2854cbca40781e24090aae53fcd846,2212,2949,Apple,iPad mini (5th generation),2023:06:22 11:25:44,2025-12-23 18:34:43,2025-12-23 18:40:01,,,False,D0106,,S0033,4,23.0,623,S0033-004,,document_page,New York State Teachers' Association,,"Page from a pamphlet or brochure detailing the New York State Teachers' Association, including a list of demands and information about its strength and membership."
img_0013,raw/scans/img/IMG_0624.jpeg,IMG_0624.jpeg,.jpeg,2969213,f78e5c48c26b930fe577f25fa366233464841dcbf93f6bbe9dc5a13cd24007e6,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:25:47,2025-12-23 18:34:44,2025-12-23 18:40:01,,,False,D0107,,S0033,5,3.0,624,AG001,,map_or_diagram,"Chart: Total Public School Expenditures in New York State, 1845–1945",New York State (scope of chart),Bar chart of expenditures by area type; includes footnote about estimates where actual figures unavailable.
img_0014,raw/scans/img/IMG_0625.jpeg,IMG_0625.jpeg,.jpeg,2865378,5e1b8badfb4dff315b14bc9c078db5d48b538ae92c47f1a615ca56e85a238d6d,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:26:05,2025-12-23 18:34:45,2025-12-23 18:40:01,,,False,D0108,,S0033,6,18.0,625,S0033_06,,document_page,New York State Teachers Association document,,Page from a historical document discussing the formation and purposes of the New York State Teachers Association in 1845.
img_0015,raw/scans/img/IMG_0626.jpeg,IMG_0626.jpeg,.jpeg,3099858,9fddd660fa2e2c776dcacbbe728de97eb0ff085b19468d5df2747c03fe7f35fc,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:26:07,2025-12-23 18:34:46,2025-12-23 18:40:01,,,False,D0109,,S0033,7,2.0,626,AG001,,map_or_diagram,"Chart: Teachers Employed for the Legal Term in the Public Schools of New York State, 1845–1945",New York State (scope of chart),"Bar chart of number of teachers across cities, villages, rural; includes note that some values are estimates."
img_0016,raw/scans/img/IMG_0627.jpeg,IMG_0627.jpeg,.jpeg,2293835,60f94ddd7041230d67f4b9a285ac028d63d3d0f6bff03bc349978ffc84be55a6,2152,3264,Apple,iPad mini (5th generation),2023:06:22 11:40:45,2025-12-23 18:34:47,2025-12-23 18:40:01,,,False,D0110,,S0034,1,878.0,627,S0034,,document_page,New York State Teachers' Association Organization Details,"Rochester, New York",Page from a pamphlet or brochure detailing the organization structure of the New York State Teachers' Association.
img_0017,raw/scans/img/IMG_0628.jpeg,IMG_0628.jpeg,.jpeg,2834682,e6a91b6aababb5a52135f4950acb4f62212213c795eb23a6c2bfea020161c681,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:40:52,2025-12-23 18:34:49,2025-12-23 18:40:01,,,False,D0111,,S0034,2,7.0,628,AG002,,document_page,Table: Common School Enrollments (1845–1945) typed list,New York State (enrollment table),Typewritten two-column list by year with hand annotations and check marks.
img_0018,raw/scans/img/IMG_0629.jpeg,IMG_0629.jpeg,.jpeg,2765270,baaa3e14a9b623ad95832d14c8b0db847ae4d32364f182bd1684ab0a22628dc6,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:41:05,2025-12-23 18:34:50,2025-12-23 18:40:01,,,False,D0112,,S0034,3,13.0,629,S0034_3,,document_page,New York State Teachers' Association Proposal,,Page from a document discussing the New York State Teachers' Association's proposals and actions regarding teacher salaries and working conditions.
img_0019,raw/scans/img/IMG_0630.jpeg,IMG_0630.jpeg,.jpeg,2960194,69393afa9a3a65dc7a4eb597aeb08e3451d85e4bd2afcb00318bbfe7524de3cd,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:41:07,2025-12-23 18:34:51,2025-12-23 18:40:01,,,False,D0113,,S0034,4,2.0,630,AG003,,document_page,"Handwritten notes: percentage figures by categories (state/normal/college, etc.)",Unknown; likely New York State education notes,Light pencil notes listing years or categories with percent values; difficult legibility.
img_0020,raw/scans/img/IMG_0631.jpeg,IMG_0631.jpeg,.jpeg,2938620,6f44c4852f8b446aa62ceb834c9cc1fedec554fbd127733dedf5fee7952ccd6a,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:41:19,2025-12-23 18:34:52,2025-12-23 18:40:01,,,False,D0114,,S0034,5,12.0,631,S0034-005,,document_page,New York State Teachers' Association District Meetings,,Page from a document detailing the districting and meeting schedule for the New York State Teachers' Association in 1926.
img_0021,raw/scans/img/IMG_0632.jpeg,IMG_0632.jpeg,.jpeg,3034574,c8011f1e634e14e9ecc3378c7abae814ac0f6413281264a689a05e4d996e8949,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:41:22,2025-12-23 18:34:53,2025-12-23 18:40:01,,,False,D0115,,S0034,6,3.0,632,AG003,,document_page,Handwritten notes: year-by-year numeric series (rotated page),Unknown; likely New York State context,"Handwritten columns with years (e.g., 1840s–1870s) and adjacent numbers; orientation rotated."
img_0022,raw/scans/img/IMG_0633.jpeg,IMG_0633.jpeg,.jpeg,2755712,01874a754e92cab61a5073525b409d82b0f8b33bcff976b287e7ccf5bf4ca49c,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:41:31,2025-12-23 18:34:55,2025-12-23 18:40:01,,,False,D0116,,S0034,7,9.0,633,S0034_07,,document_page,Letter from New York State Teachers' Association,,"Page from a letter discussing the importance of teacher association membership, signed by Richard A. Searing, Secretary."
img_0023,raw/scans/img/IMG_0634.jpeg,IMG_0634.jpeg,.jpeg,2691925,7cfd920e2013e0eec88bb955980ea8d0897b9feeb6313d34eef19bc4620bcc17,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:46:13,2025-12-23 18:34:56,2025-12-23 18:40:01,,,False,D0117,,S0035,1,282.0,634,AG003,,document_page,Handwritten notes: teacher preparation factors and percentages (red marginalia),Unknown; likely New York State context,Pencil text with red marginal heading; mentions 'Teachers' and categories with % values.
img_0024,raw/scans/img/IMG_0635.jpeg,IMG_0635.jpeg,.jpeg,2499595,95f9052b723ba779a13895bf11c1278758362367bc7314556a055e168fa29261,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:46:19,2025-12-23 18:34:57,2025-12-23 18:40:01,,,False,D0118,,S0035,2,6.0,635,S0035-002,,cover_or_title_page,New York State Teachers Association Honor Roll 1927,,"Page appears to be the cover/title page of a historical document listing supervising units with 100% membership in the Association as of May 1, 1927."
img_0025,raw/scans/img/IMG_0636.jpeg,IMG_0636.jpeg,.jpeg,2815540,97f9c5b813e26e41c502be40d68359bf75034cddd74861ffc3c7c53483b4c383,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:46:43,2025-12-23 18:34:58,2025-12-23 18:40:01,,,False,D0119,,S0035,3,24.0,636,AG002,,document_page,Table: Common School Enrollments (1845–1945) typed list with annotations,New York State (enrollment table),Similar to img_0017; typewritten list of enrollments by year with marginal notes in pencil.
img_0026,raw/scans/img/IMG_0637.jpeg,IMG_0637.jpeg,.jpeg,2438159,49b50eb335b827e335f1d39556b09235ca477b05694acbc7be29f2ca0b732ed9,2080,3261,Apple,iPad mini (5th generation),2023:06:22 11:47:10,2025-12-23 18:34:59,2025-12-23 18:40:01,,,False,D0120,,S0035,4,27.0,637,S0035_004,,document_page,List of Superiority Districts and Officials,,Page appears to be from an official record or directory listing officials by district.
img_0027,raw/scans/img/IMG_0638.jpeg,IMG_0638.jpeg,.jpeg,2192911,382c2bae291db571b48250185d5f8064c2e567969a0baec0680b892f7b84097d,1982,3018,Apple,iPad mini (5th generation),2023:06:22 11:47:14,2025-12-23 18:35:00,2025-12-23 18:40:01,,,False,D0121,,S0035,5,4.0,638,AG004,,document_page,Guide: Official and unofficial magazines of the New York State Teachers Association (yellow sheet),NYS Teachers Association publications overview,"Handwritten/typed table with columns (Magazine, Dates, Volumes, Status, Bound volumes to be found) on yellow paper in a folder."
img_0028,raw/scans/img/IMG_0639.jpeg,IMG_0639.jpeg,.jpeg,2370808,cb2385b7c4852597ece825236e822f3d4bb0d32ed3da5f2995a719c14b61ca00,1919,3264,Apple,iPad mini (5th generation),2023:06:22 11:47:28,2025-12-23 18:35:02,2025-12-23 18:40:01,,,False,D0122,,S0035,6,14.0,639,S0035-06,,document_page,List of Educational Institutions and Personnel,,"Page appears to be from an archival document listing schools, teachers, and educational districts, likely from the early to mid-20th century."
img_0029,raw/scans/img/IMG_0640.jpeg,IMG_0640.jpeg,.jpeg,2196004,f64c562573f0a42cf8676c60768912c42002face036c0d94206f01c233a0d782,1840,3264,Apple,iPad mini (5th generation),2023:06:22 11:47:32,2025-12-23 18:35:03,2025-12-23 18:40:01,,,False,D0123,,S0035,7,4.0,640,AG004,,document_page,Guide: Official and unofficial magazines of the NYS Teachers Association (alt angle),NYS Teachers Association publications overview,Second photograph of the same yellow sheet; minor angle/lighting difference.
img_0030,raw/scans/img/IMG_0641.jpeg,IMG_0641.jpeg,.jpeg,2457847,884ef20418b8b1bfd17c939a9f18e99e59b5c598e75333d6688f900d181d29d5,2038,3264,Apple,iPad mini (5th generation),2023:06:22 11:47:45,2025-12-23 18:35:04,2025-12-23 18:40:01,,,False,D0124,,S0035,8,13.0,641,S0035_0035_0035_0035,,document_page,List of Schools and Principals,,"Page appears to be part of an archival document listing schools and their principals, likely from an educational directory or register."
img_0031,raw/scans/img/IMG_0642.jpeg,IMG_0642.jpeg,.jpeg,2348422,1ccc2cfa5742bf49d78e7c388acf4b51cdb56c08b97b036cd709a419246c678e,1943,3264,Apple,iPad mini (5th generation),2023:06:22 11:47:48,2025-12-23 18:35:06,2025-12-23 18:40:01,,,False,D0125,,S0035,9,3.0,642,S0035_09,,document_page,List of High Schools and Principals,,"Page appears to be part of an archival document listing high schools and their principals, possibly from a directory or report."
img_0032,raw/scans/img/IMG_0643.jpeg,IMG_0643.jpeg,.jpeg,2560228,402f558ba8a04f65e236ab3da91dffdcb210d10aa85624ce268d1a7e23b7a75f,2064,3261,Apple,iPad mini (5th generation),2023:06:22 11:47:57,2025-12-23 18:35:07,2025-12-23 18:40:01,,,False,D0126,,S0035,10,9.0,643,S0035-010,,document_page,List of High School Principals and Teachers,,Page appears to be part of an archival document listing educational staff from various high schools.
img_0033,raw/scans/img/IMG_0644.jpeg,IMG_0644.jpeg,.jpeg,2184186,c93abec0bdaa68214a92c8bfdd965460b89c909acbf35a13cc2ba017440835eb,1825,2994,Apple,iPad mini (5th generation),2023:06:22 11:48:00,2025-12-23 18:35:08,2025-12-23 18:40:02,,,False,D0127,,S0035,11,3.0,644,AG004,,document_page,"Notes: History of 'Teachers' Advocate' and 'New York Teacher' periodicals (typed, with pencil annotations)",NYS Teachers Association periodicals history,"Typed bullet points referencing printers, mergers, and association actions; yellow sheet in folder."
img_0034,raw/scans/img/IMG_0646.jpeg,IMG_0646.jpeg,.jpeg,2965014,359af2e4fcb4f437e1e28eba18cd58bf9caa6bbd2050a34c3df9f165a0c55885,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:48:15,2025-12-23 18:35:10,2025-12-23 18:40:02,,,False,D0128,,S0035,12,15.0,646,S0035-0012,,document_page,List of School Principals,,Page appears to be part of an official record or directory listing school principals and their schools.
img_0035,raw/scans/img/IMG_0647.jpeg,IMG_0647.jpeg,.jpeg,2761007,d7cb385935c563026991dbfc09199f65f06e864165018a063e8579a2c359f1fa,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:48:26,2025-12-23 18:35:11,2025-12-23 18:40:02,,,False,D0129,,S0035,13,11.0,647,AG004,,document_page,"Notes: Publication runs and library holdings for NYS education journals (typed, annotated)",NYS Teachers Association periodicals history,"Typed list of journal titles, date ranges, holdings across libraries, with pencil marginalia; yellow sheet."
img_0036,raw/scans/img/IMG_0648.jpeg,IMG_0648.jpeg,.jpeg,2135007,9527412c18bcea143eb9de73a919f7a0394ba5ce920c676af9e278711c21419f,3261,1790,Apple,iPad mini (5th generation),2023:06:22 11:56:25,2025-12-23 18:35:12,2025-12-23 18:40:02,,,False,D0130,,S0036,1,479.0,648,AG004,,document_page,Handwritten list titled 'Names' (research reference sheet),Research notes in folder,White sheet with a list of names written in pencil; likely reference list related to NYS education figures.
img_0037,raw/scans/img/IMG_0649.jpeg,IMG_0649.jpeg,.jpeg,2557321,573aef1a77d9dbb68f5451ef3d65d88b02c446bb3e80584b5228b8214a1c29ca,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:56:30,2025-12-23 18:35:13,2025-12-23 18:40:02,,,False,D0131,,S0036,2,5.0,649,AG004,,document_page,"Typed summary: objectives of NYS Teachers Association (free public schools, equality, professionalization, finance, protection, improvement)",NYS Teachers Association summary sheet,Typewritten bullet points with underlined headings; pencil edits; folder margin notes (box numbers).
img_0038,raw/scans/img/IMG_0650.jpeg,IMG_0650.jpeg,.jpeg,2753224,dadd231d32e939cf8b8f96fec1c4d7380bf44c7361d846c2c312bfa98014bc56,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:56:43,2025-12-23 18:35:14,2025-12-23 18:40:02,,,False,D0134,,S0036,5,5.0,650,AG004,,document_page,Handwritten biographical timeline and references (pencil),Research notes (education history),"Faint pencil notes listing addresses, dates, roles, and references to reports; likely preparatory research sheet."
img_0039,raw/scans/img/IMG_0651.jpeg,IMG_0651.jpeg,.jpeg,2354345,d089b70a907a4235dbf955618d584771b0757299ed65c301eed33f7d634d608a,2139,3264,Apple,iPad mini (5th generation),2023:06:22 11:56:46,2025-12-23 18:35:16,2025-12-23 18:40:02,,,False,D0135,,S0036,6,3.0,651,AG004,,document_page,Handwritten biographical notes and research references (light pencil),Research notes (education figures),"Light pencil notes with addresses, career roles, and references to annual reports and statistics; legibility low."
img_0040,raw/scans/img/IMG_0652.jpeg,IMG_0652.jpeg,.jpeg,2119544,b591f931d6db0d5e1214918a7e88bccd62fc8ff3aa9c3ca04359e296f6410928,2086,3189,Apple,iPad mini (5th generation),2023:06:22 11:56:55,2025-12-23 18:35:17,2025-12-23 18:40:02,,,False,D0136,,S0036,7,9.0,652,AG004,,document_page,Handwritten notes: periodicals and sources; margin obituary/date notes (rotated),Research notes (education history),Pencil notes referencing periodicals and proceedings; side margin includes dates and brief obituary mention.
img_0041,raw/scans/img/IMG_0653.jpeg,IMG_0653.jpeg,.jpeg,2312802,8831adb727236108d3f76a85f51306576e148523b54b0600fe7c568589db5498,2029,3264,Apple,iPad mini (5th generation),2023:06:22 11:56:57,2025-12-23 18:35:18,2025-12-23 18:40:02,,,False,D0138,,S0036,9,1.0,653,AG004,,document_page,Handwritten list: National Education Association meetings/officers (partial),Research notes (NEA),"Heading references Nat. Ed. Assn of the U.S.; includes surnames like Anthony, Bulkley, Cruikshank, Valentine with years."
img_0042,raw/scans/img/IMG_0654.jpeg,IMG_0654.jpeg,.jpeg,2472399,9625c1dac7352ecd21c4d7ac5976e1d8225de4d01448dd62758b9145b1e12087,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:57:06,2025-12-23 18:35:20,2025-12-23 18:40:02,,,False,D0140,,S0036,11,1.0,654,AG005,,document_page,Pamphlet: 'Where Do We Stand: An Address' before the New York State Teachers' Association (1855),"Utica (event), Albany (publisher)","Pamphlet cover inside a protective sleeve; imprint shows Albany; event date August 2, 1855 in Utica."
img_0043,raw/scans/img/IMG_0655.jpeg,IMG_0655.jpeg,.jpeg,2466512,9cb0c36a9ea253124a898c5f8afa4d327af30f3f23e474f9fa4c57ca15561a11,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:57:09,2025-12-23 18:35:21,2025-12-23 18:40:02,,,False,D0141,,S0036,12,3.0,655,AG006,,document_page,Typed excerpt: history of the New York State Teachers' Association (c. 19th century),New York State Teachers' Association history notes,Typescript page with quotations and resolutions regarding forming a state convention and teacher licensing; clipped at top with a paperclip.
img_0044,raw/scans/img/IMG_0657.jpeg,IMG_0657.jpeg,.jpeg,2866909,880bac110dbed7c24cb2efe49a66d8a966251b3db03fb2f7bfef93fa23c14306,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:57:21,2025-12-23 18:35:22,2025-12-23 18:40:02,,,False,D0142,,S0036,13,12.0,657,AG006,,document_page,Typed excerpt: biographical and organizational history (continuation page),New York State Teachers' Association history notes,Continuation of the typescript history page; details public school leadership roles and association developments.
img_0045,raw/scans/img/IMG_0659.jpeg,IMG_0659.jpeg,.jpeg,2754713,8b39f9df19644680485a34f5a7cf95af5b0498979f062b3d7d1ed57b047e2920,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:57:37,2025-12-23 18:35:23,2025-12-23 18:40:02,,,False,D0144,,S0036,15,12.0,659,AG006,,document_page,Typed excerpt: biographical and organizational history (alternate photo),New York State Teachers' Association history notes,Alternate capture of the same continuation page; similar content and layout.
img_0046,raw/scans/img/IMG_0660.jpeg,IMG_0660.jpeg,.jpeg,2751091,4b3649afe8269c9fb19b66c01a217d0aba64c9d2572e444d1c277073f047af4a,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:57:48,2025-12-23 18:35:25,2025-12-23 18:40:02,,,False,D0146,,S0036,17,6.0,660,AG006,,document_page,Typed excerpt: association resolutions and summary (third page),New York State Teachers' Association history notes,"Resolutions include educational equality and co-education, compensation topics, and appeals to the legislature."
img_0047,raw/scans/img/IMG_0661.jpeg,IMG_0661.jpeg,.jpeg,2736220,62e53d96d272707b6e98a7d3cdbd0d4eee8c9ef8789140aec6bd12b08a6dfae0,3264,2448,Apple,iPad mini (5th generation),2023:06:22 11:57:50,2025-12-23 18:35:26,2025-12-23 18:40:02,,,False,D0147,,S0036,18,2.0,661,S0036-18,,document_page,Announcement for Teachers' Organization Membership,,"Page from an announcement document dated 1927-28, discussing the importance of teachers joining an organization for professional development and advocacy."
img_0048,raw/scans/img/IMG_0662.jpeg,IMG_0662.jpeg,.jpeg,2611761,2067d2a21ccda5229a16bf6296082e7cdee25f52b63927fd8fc56e0b3d7c00d2,2448,3264,Apple,iPad mini (5th generation),2023:06:22 11:57:59,2025-12-23 18:35:27,2025-12-23 18:40:02,,,False,D0148,,S0036,19,9.0,662,S0036-019,,document_page,New York State Teachers Association Membership Information,,"Page appears to be part of a pamphlet or informational document about the New York State Teachers Association, emphasizing membership benefits and historical context."
img_0049,raw/scans/img/IMG_0663.jpeg,IMG_0663.jpeg,.jpeg,2644847,db1ac263342e8b59972fba3b0deb84bfaa17e133448aeb4b20fd370fb96bd028,3264,2448,Apple,iPad mini (5th generation),2023:06:22 13:44:13,2025-12-23 18:35:33,2025-12-23 18:40:02,,,False,D0170,,S0042,1,635.0,663,S0042,,notecard,NYSTA History Proceedings Bound Volume 1900-03,,Label indicates a bound volume of NYSTA history proceedings from 1900-1903.
img_0050,raw/scans/img/IMG_0664.jpeg,IMG_0664.jpeg,.jpeg,2555121,fca35d29236adccb0e8c1110eae2426122474a3190be9c454280a60883c289ca,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:45:48,2025-12-23 18:35:34,2025-12-23 18:40:02,,,False,D0171,,S0043,1,95.0,664,S0043,,document_page,Contents Page of a Meeting Program,,"Page lists contents of a general meeting with sessions on education topics, including child study and teacher training."
img_0051,raw/scans/img/IMG_0665.jpeg,IMG_0665.jpeg,.jpeg,2766879,6497cc99e0650066839d62fb80c0bb2759d0214fdcbd5a39637af03cbd629481,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:45:56,2025-12-23 18:35:35,2025-12-23 18:40:02,,,False,D0172,,S0043,2,8.0,665,S0043-002,,document_page,New York State Teachers' Meeting Officers 1900,,Page from a historical document listing officers of the New York State Teachers' Meeting from 1900.
img_0052,raw/scans/img/IMG_0666.jpeg,IMG_0666.jpeg,.jpeg,3278527,445db25fa54296a4622af76a705e82c683d4dae5df115688cb36864cf755f3c0,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:46:46,2025-12-23 18:35:37,2025-12-23 18:40:02,,,False,D0175,,S0043,5,7.0,666,S0043_005,,document_page,Report on Relation of Normal Schools to Public Schools,,"Page number (10) visible at top. Text discusses games, development, and normal schools."
img_0053,raw/scans/img/IMG_0667.jpeg,IMG_0667.jpeg,.jpeg,3048745,1089bf79c3cf118b1dd2c128f306be53e87071f28ef756226dd8464b3cc7b578,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:47:06,2025-12-23 18:35:38,2025-12-23 18:40:02,,,False,D0177,,S0043,7,8.0,667,S0043_007,,document_page,Page from a report or document discussing educational institutions,,Page number 101 visible at the top. Text discusses schools and educational practices.
img_0054,raw/scans/img/IMG_0668.jpeg,IMG_0668.jpeg,.jpeg,3412111,0e015ceade8534ca98fb848ed6eb239a78503209d664c60e169b59803811f94c,2448,3264,Apple,iPad mini (5th generation),2023:06:22 13:47:13,2025-12-23 18:35:39,2025-12-23 18:40:02,,,False,D0180,,S0043,10,2.0,668,S0043_10,,document_page,Open book or report page,,"Page numbers 101 and 102 visible, text discusses educational topics and teacher qualifications."
img_0055,raw/scans/img/IMG_0669.jpeg,IMG_0669.jpeg,.jpeg,3248757,b4871d623bbf9ddfb36741d73cf4aaf42dc60ad40c834cff8396057074df1515,3264,2448,Apple,iPad mini (5th generation),2023:06:22 13:47:27,2025-12-23 18:35:41,2025-12-23 18:40:02,,,False,D0182,,S0043,12,7.0,669,S0043_12,,document_page,Text page from a book or report,,Page number 108 visible on the right side. Text appears to be dense and formatted in columns.
